_id,name,property_type,room_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,amenities,images,host_name,host_identity_verified,market,country,longitude,latitude,availability_30,availability_60,availability_90,availability_365,price_usd
10199760,Uygun nezih daire,Apartment,Entire home/apt,1,1125,flexible,4,1,2,0,1,264,26,53,1,0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/d714487a-21cf-47b4-ad3c-e983adadc6b7.jpg?aki_policy=large,Yaşar,No,Istanbul,Turkey,28.89964,40.99667,30,60,90,365,31.68
10201975,Ipanema: moderno apê 2BR + garagem,Apartment,Entire home/apt,4,1125,strict_14_with_grace_period,4,2,2,24,2,298,180,50,2,92,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",https://a0.muscache.com/im/pictures/d2ccb4bd-1cda-417f-98e4-4d8695ba3a8c.jpg?aki_policy=large,Barbara,Yes,Rio De Janeiro,Brazil,-43.1998455458952,-22.980051683700506,24,54,84,174,56.62
10209136,"Friendly Apartment, 10m from Manly",Apartment,Private room,1,1125,flexible,2,1,1,4,1,36,Not Specified,20,2,95,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Essentials']",https://a0.muscache.com/im/pictures/f2da856f-1eb3-4b89-af8e-24e95322625d.jpg?aki_policy=large,Isaac,Yes,Sydney,Australia,151.26969,-33.79629,0,0,0,0,26.28
10213499,Great studio opp. Narrabeen Lake,Apartment,Entire home/apt,1,1125,moderate,2,0,1,61,1,117,0,20,1,97,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection']",https://a0.muscache.com/im/pictures/cf11c8a8-a9e8-476b-bdad-98a3108c1ef5.jpg?aki_policy=large,Tracy,No,Sydney,Australia,151.29792,-33.71472,0,0,25,26,85.41
10215858,Cozy Queen Guest Room&My,Apartment,Private room,1,500,strict_14_with_grace_period,2,1,1,9,1,330,Not Specified,0,1,73,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",https://a0.muscache.com/im/pictures/9dbed061-0c71-4932-b19b-40a115c127f1.jpg?aki_policy=large,Danny,Yes,Hong Kong,Hong Kong,114.17034,22.31655,20,50,80,135,42.9
10220130,Cozy aptartment in Recreio (near Olympic Venues),Apartment,Entire home/apt,2,30,flexible,6,3,3,0,3,746,373,187,4,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Safety card', 'Fire extinguisher', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",https://a0.muscache.com/im/pictures/f48f9243-6bf3-4dea-bc50-c29d88f4e6b2.jpg?aki_policy=large,José Augusto,Yes,Rio De Janeiro,Brazil,-43.45296045334386,-23.008710784460312,0,0,0,0,141.74
1022200,"Kailua-Kona, Kona Coast II 2b condo",Apartment,Entire home/apt,7,7,strict_14_with_grace_period,6,2,3,1,2,135,Not Specified,0,1,100,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Family/kid friendly', 'Washer', 'Dryer']",https://a0.muscache.com/im/pictures/15368256/7f973058_original.jpg?aki_policy=large,Daniel,No,The Big Island,United States,-155.96445,19.5702,0,13,43,196,135.0
10227000,"LAHAINA, MAUI! RESORT/CONDO BEACHFRONT!! SLEEPS 4!",Condominium,Entire home/apt,1,1125,strict_14_with_grace_period,4,1,2,1,1,499,99,0,1,100,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/f3fbbda4-03cb-4c39-81c0-d79600d75f00.jpg?aki_policy=large,Holly,Yes,Maui,United States,-156.68012,20.96996,30,60,90,365,499.0
10228731,Quarto inteiro na Tijuca,Apartment,Private room,1,15,flexible,1,1,1,1,2,149,30,0,1,100,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer']",https://a0.muscache.com/im/pictures/de6ab94d-9bcb-4f57-80f6-388aeaaa89c6.jpg?aki_policy=large,Gilberto,No,Rio De Janeiro,Brazil,-43.247421907135774,-22.936203246553816,28,58,88,178,28.31
10233856,Twin Bed room+MTR Mongkok shopping&My,Apartment,Private room,1,500,strict_14_with_grace_period,3,1,2,22,1,400,Not Specified,0,1,83,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",https://a0.muscache.com/im/pictures/06185984-3faf-4967-8d6d-e24304d0f572.jpg?aki_policy=large,Danny,Yes,Hong Kong,Hong Kong,114.17073,22.31723,30,60,90,145,52.0
10240767,Cozy double bed room 東涌鄉村雅緻雙人房,Guesthouse,Private room,1,1125,moderate,2,1,1,162,1,487,Not Specified,0,1,96,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Cat(s)', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you']",https://a0.muscache.com/im/pictures/410fb8a8-673d-44a8-80bd-0b4ac09e6bf2.jpg?aki_policy=large,Ricky,No,Hong Kong,Hong Kong,113.92823,22.27671,18,41,67,339,63.31
10264100,Your spot in Copacabana,Apartment,Entire home/apt,2,15,strict_14_with_grace_period,6,2,5,8,2,798,150,20,4,100,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Window guards', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Host greets you']",https://a0.muscache.com/im/pictures/83dbb5af-8b0c-48a4-b210-4fb60d642119.jpg?aki_policy=large,Ana Lúcia,No,Rio De Janeiro,Brazil,-43.17714541632985,-22.96270793328072,11,41,71,247,151.62
10266175,Makaha Valley Paradise with OceanView,Condominium,Entire home/apt,3,180,moderate,4,1,2,32,1,95,130,0,1,98,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other', 'Paid parking on premises']",https://a0.muscache.com/im/pictures/daee0612-9889-4ad1-8386-e8d887191a48.jpg?aki_policy=large,Ray And Lise,No,Oahu,United States,-158.20291,21.4818,0,3,16,246,95.0
10267144,IPANEMA LUXURY PENTHOUSE with MAID,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,3,1,1,29,1,858,112,112,3,99,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Smoking allowed', 'Doorman', 'Breakfast', 'Elevator', 'Free street parking', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",https://a0.muscache.com/im/pictures/5d83827b-eb4f-4bfe-9075-1dc553a2c1a9.jpg?aki_policy=large,Cesar,Yes,Rio De Janeiro,Brazil,-43.20056249420509,-22.98034625363379,18,40,70,345,163.02
10269320,FloresRooms 3T,Apartment,Entire home/apt,2,1124,moderate,2,0,1,225,1,31,10,0,1,96,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Elevator', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",https://a0.muscache.com/im/pictures/1404e592-e245-4144-a135-0f49e80f384d.jpg?aki_policy=large,Andreia,Yes,Porto,Portugal,-8.61205,41.14404,13,43,62,278,36.58
10280433,~Ao Lele~ Flying Cloud,Treehouse,Entire home/apt,2,30,strict_14_with_grace_period,2,1,1,103,1,185,80,0,2,99,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Indoor fireplace', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Host greets you']",https://a0.muscache.com/im/pictures/8db00646-53b4-48ad-a1f7-bd88e7129f06.jpg?aki_policy=large,Mike,Yes,The Big Island,United States,-155.21763,19.42151,20,45,75,165,185.0
10295352,"Amazing and Big Apt, Ipanema Beach.",Apartment,Entire home/apt,1,1125,flexible,6,3,4,0,3,1999,Not Specified,0,1,0,"['Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Iron']",https://a0.muscache.com/im/pictures/3424f266-bc71-4847-a9da-c0b3bf95e4ff.jpg?aki_policy=large,Pedro,No,Rio De Janeiro,Brazil,-43.20465630892734,-22.983108745795256,0,0,0,0,379.81
10299095,Small Room w Bathroom Flamengo Rio de Janeiro,Apartment,Private room,4,1125,moderate,1,1,1,1,1,71,20,0,1,80,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Elevator', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",https://a0.muscache.com/im/pictures/26459098-5f3e-4d82-a419-1839af1eaa9a.jpg?aki_policy=large,Fernanda,No,Rio De Janeiro,Brazil,-43.17645081249057,-22.93848268819496,0,0,0,0,13.49
102995,UWS Brownstone Near Central Park,Apartment,Entire home/apt,21,30,moderate,3,1,3,45,1,212,120,0,1,93,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance']",https://a0.muscache.com/im/pictures/1915586/9e2d0945_original.jpg?aki_policy=large,Chas,Yes,New York,United States,-73.9696,40.78558,0,3,5,5,212.0
10306879,Alugo Apart frente mar Barra Tijuca,Apartment,Entire home/apt,10,90,flexible,4,1,2,0,1,933,Not Specified,0,1,0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Hangers', 'Iron', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/86a84e4e-9792-461d-8bd7-452b598becab.jpg?aki_policy=large,Paulo Cesar,No,Rio De Janeiro,Brazil,-43.36831676949888,-23.011117008024065,28,58,88,363,177.27
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,Apartment,Entire home/apt,2,300,strict_14_with_grace_period,2,1,2,117,1,175,90,300,2,96,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",https://a0.muscache.com/im/pictures/fc6b432c-c2a2-4995-9427-60c987615bd6.jpg?aki_policy=large,Ade,No,New York,United States,-73.96053,40.71577,28,58,88,363,175.0
10317142,Private OceanFront - Bathtub Beach. Spacious House,House,Entire home/apt,3,1125,strict_14_with_grace_period,14,4,10,32,4,795,345,0,1,94,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Beachfront']",https://a0.muscache.com/im/pictures/71635659-be9e-4860-90ed-312f37e641c2.jpg?aki_policy=large,Noah,No,Oahu,United States,-157.91952,21.63549,10,17,26,229,795.0
10324377,Suíte em local tranquilo e seguro,House,Private room,1,1125,moderate,1,1,1,0,1,101,100,50,1,0,"['Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Buzzer/wireless intercom', 'Lock on bedroom door', 'Iron', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/bffd61db-ade5-458f-a40d-9603fc70acaa.jpg?aki_policy=large,Renato,No,Rio De Janeiro,Brazil,-43.33496705036137,-22.948365490450556,22,52,82,357,19.19
10332161,A large sunny bedroom,Apartment,Private room,3,1125,moderate,1,1,1,2,1,35,Not Specified,0,1,90,"['Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",https://a0.muscache.com/im/pictures/7e68a65c-562e-42b2-bc6c-c95a87eac969.jpg?aki_policy=large,Ehssan,Yes,New York,United States,-73.90052,40.85598,0,0,0,0,35.0
10343118,Best location 1BR Apt in HK - Shops & Sights,Apartment,Entire home/apt,1,60,strict_14_with_grace_period,4,1,2,145,1,997,380,160,2,94,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water']",https://a0.muscache.com/im/pictures/f0134013-7f06-457e-a0fc-5ecd294f43a0.jpg?aki_policy=large,Simon,Yes,Hong Kong,Hong Kong,114.17088,22.29663,20,50,80,170,129.61
10354347,Room For Erasmus,Apartment,Private room,1,1125,flexible,2,2,2,1,1,37,Not Specified,0,1,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Host greets you']",https://a0.muscache.com/im/pictures/71d16486-b63a-4407-959e-746fee61b61d.jpg?aki_policy=large,Kemal,No,Istanbul,Turkey,29.06064,40.98837,30,60,90,365,4.4399999999999995
10359729,,Apartment,Private room,1,1125,flexible,4,1,2,0,1,105,Not Specified,0,1,0,"['Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Doorman', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/5e2149f5-f226-42ce-aec8-fd9b38e72048.jpg?aki_policy=large,Seda,No,Istanbul,Turkey,29.05108,41.08835,0,0,0,0,12.6
1036027,BBC OPORTO 4X2,Apartment,Entire home/apt,3,1125,flexible,8,4,8,71,2,100,Not Specified,0,1,88,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo']",https://a0.muscache.com/im/pictures/17204641/40fc3945_original.jpg?aki_policy=large,Cristina,No,Porto,Portugal,-8.60069,41.16246,0,10,15,264,118.0
10373872,Apartamento Mobiliado - Lgo do Machado,Apartment,Entire home/apt,30,365,strict_14_with_grace_period,4,1,2,0,1,149,60,40,2,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/cddd4ce4-1936-4417-9fbb-dfcc557d7bc2.jpg?aki_policy=large,Marcelo,Yes,Rio De Janeiro,Brazil,-43.178886292069244,-22.931715899178695,0,11,41,316,28.31
1038163,luxury apartment in istanbul taxsim,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,4,1,3,135,1,269,60,42,3,91,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Fire extinguisher', 'Essentials', 'Shampoo']",https://a0.muscache.com/im/pictures/15668236/28d9f337_original.jpg?aki_policy=large,Osman,Yes,Istanbul,Turkey,28.98538,41.03326,17,36,55,317,32.28
10381879,Pousada das Colonias,Bed and breakfast,Private room,1,1125,strict_14_with_grace_period,2,1,1,9,1,138,Not Specified,70,2,98,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Breakfast', 'Family/kid friendly', 'Essentials', 'Hangers']",https://a0.muscache.com/im/pictures/c4a83827-424e-4ecb-bcce-aa826d08bad4.jpg?aki_policy=large,Lidia Maria,Yes,Rio De Janeiro,Brazil,-43.3089745798612,-23.004633399469007,28,58,88,347,26.22
10383490,Quarto Taquara - Jacarepaguá,Apartment,Private room,2,1125,strict_14_with_grace_period,2,1,1,1,1,101,120,20,1,100,"['Cable TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",https://a0.muscache.com/im/pictures/f5e96547-9b65-4b6b-a404-8824f01cc165.jpg?aki_policy=large,Luana,No,Rio De Janeiro,Brazil,-43.37035220190699,-22.91636184358952,30,60,90,365,19.19
10392282,Banyan Bungalow,Bungalow,Entire home/apt,2,300,flexible,2,0,1,99,1,100,80,20,1,96,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water']",https://a0.muscache.com/im/pictures/c5cb209b-c982-4b54-b7a5-81da006ead12.jpg?aki_policy=large,Bobby,Yes,Oahu,United States,-158.1602,21.57561,12,27,53,321,100.0
10411341,Beautiful flat with services,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,4,2,2,32,2,351,120,500,4,95,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove']",https://a0.muscache.com/im/pictures/02d44d8f-9367-42a5-bf41-243aaea1f179.jpg?aki_policy=large,Liliane,Yes,Rio De Janeiro,Brazil,-43.20577175003696,-22.982557305257775,3,18,41,316,66.69
